url,label,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Domain_Age,Domain_End,iFrame,Mouse_Over,Web_Forwards
cheaproomsvalencia.com,1,0,0,1,5,0,0,0,0,0,0,0,1,0,0
sastaservices.com,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0
ggdrop.com.ru,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
izigroup.info,1,0,0,1,4,0,0,0,0,0,0,1,0,0,0
bestconferenceline.com,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0
web-campaign.healthlion.in,1,0,0,0,3,0,0,0,1,0,0,1,0,0,0
tnlawexpress.com,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
receba-emcasa-bahianinho.com,1,0,0,1,2,0,0,0,1,0,0,1,1,1,1
livestudentccc-my.sharepoint.com,1,0,0,1,5,0,0,1,1,0,1,1,0,0,0
spardhacareers.com,1,0,0,1,8,0,0,0,0,0,0,1,0,0,0
andaraspa.com,1,0,0,0,4,0,0,0,0,0,0,1,0,0,0
caviarkelp.com,1,0,1,1,3,0,0,0,0,1,1,1,0,0,0
bestconferenceline.com,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0
standrew.co.kr,1,0,0,1,7,0,0,0,0,0,0,1,0,0,0
vcom.vipcentr.ru,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
agrimetiersmartinique.fr,1,0,0,1,3,0,0,0,0,0,0,1,0,0,0
verfiayiosnmer.com,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0
paypal-support-help-inc.blogspot.com,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0
inprogresslibrary.com,1,0,0,1,6,0,0,0,0,0,0,0,1,1,1
budgetbots.com,1,0,1,1,3,0,0,0,0,0,0,1,0,0,0
portal.natwestcreditfinance.com,1,0,0,0,2,0,0,0,0,0,0,1,1,1,1
blog.stibbe.nl,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
houseoftiresbcs.com,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0
zonasegurabcp.movil-viabcp.com,1,0,0,1,2,0,0,0,1,0,0,1,0,0,0
albel.intnet.mu,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0
sriutamahub.com,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0
touchgoldracing.com,1,0,0,0,2,0,0,0,0,0,1,1,0,0,0
projecthal.info,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
arenabrazileventos.com.br,1,0,0,0,2,0,0,0,0,0,1,1,0,0,0
colegiomoura.com.br,1,0,1,1,3,0,0,1,0,0,1,1,0,0,0
gt3fixcndessmx29f6bnzxbblrs-my.sharepoint.com,1,0,0,1,5,0,0,1,1,0,1,1,0,0,0
cheaproomsvalencia.com,1,0,0,1,5,0,0,0,0,0,0,0,1,0,0
traverusbusiness.com,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0
baobulksms.com,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0
nyweed.org,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0
faridabadeducationcouncil.com,1,0,0,1,3,0,0,0,0,0,0,1,0,0,0
livestudentccc-my.sharepoint.com,1,0,0,1,5,0,0,1,1,0,1,1,0,0,0
lapostebanquet.com,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0
firebasestorage.googleapis.com,1,0,0,1,5,0,0,1,0,1,1,1,0,0,0
bicicentroslezama.com,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0
alliedstemcells.com,1,0,0,1,12,0,0,0,0,0,0,1,1,0,0
filedotard.yolasite.com,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
toancaupumps.com,1,0,0,0,2,0,0,0,0,0,1,1,0,0,0
rohtolab.com,1,0,0,1,9,0,0,0,0,0,0,1,0,0,0
live-microsoft.dns.army,1,0,0,0,2,0,0,0,1,1,1,1,0,0,0
santanderway.mobilefinanceiro.com,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
dukhovnist.in.ua,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0
52.87.127.10,1,1,0,1,5,0,0,0,0,0,1,1,1,1,1
itunes-signup.performancehorizon.com,1,0,0,1,3,0,0,0,1,0,0,1,0,0,0
superpark-my.sharepoint.com,1,0,0,1,7,0,0,1,1,0,1,1,0,0,0
wetransfer-plus7.ml,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
stolizaparketa.ru,1,0,1,1,7,0,0,0,0,0,0,1,0,0,0
totta-santan.info,1,0,0,0,2,0,0,0,1,0,0,1,0,0,0
1drv.ms,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
452901.com,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
principesdedeus.com.br,1,0,0,1,3,0,0,0,0,0,1,1,0,0,0
duniaanak.org,1,0,1,1,2,0,0,0,0,0,0,1,0,0,0
department-page-secure.live,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
fareast.qa,1,0,0,1,3,0,0,0,0,1,1,1,1,0,0
firebasestorage.googleapis.com,1,0,0,1,5,0,0,1,0,1,1,1,0,0,0
google-apps.cz,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
bizwebnature.wr02.dhrcenter.com,1,0,0,1,7,0,0,0,0,0,1,1,0,0,0
ltaucardrenovacao.unaux.com,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
rajwebtechnology.com,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
rebrand.ly,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
nordichairistanbul.com,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0
bit.ly,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1
lake-enclave.co.in,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
adammamrot.pl,1,0,0,1,3,1,0,0,0,0,0,1,0,0,0
betasus10.blogspot.com,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0
zonsa.biz,1,0,0,1,2,0,0,0,0,0,1,1,0,0,0
kremenchug.org.ua,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
atualizacao-segura.serveirc.com,1,0,0,1,2,0,0,0,1,1,1,1,1,1,1
rohtolab.com,1,0,0,1,9,0,0,0,0,0,0,1,0,0,0
alibita.com,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
rigoniemedeiros.com.br,1,0,0,0,2,0,0,0,0,0,1,1,0,0,0
jmdpowertools.in,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0
kvsrogurgaon.in,1,0,0,1,4,0,0,0,0,0,0,1,0,0,0
bit.ly,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0
deskjump.ml,1,0,0,1,4,0,0,0,0,0,1,1,0,0,0
educacion.rionegro.gov.ar,1,0,0,1,9,1,0,0,0,0,1,0,0,0,0
livestudentccc-my.sharepoint.com,1,0,0,1,5,0,0,1,1,0,1,1,0,0,0
office-home.ml,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1
southcountyclassified.com,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0
wireconfirmation68c10a25442a3e13.blogspot.com,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0
inner-nuance-269123.ue.r.appspot.com,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0
saldao-casasbahia-mesdasmaes.com,1,0,0,1,3,0,0,0,1,1,1,1,1,1,1
a0434422.xsph.ru,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
mail-maker.com,1,0,0,1,3,0,0,0,1,0,1,1,0,0,0
estocap.com.br,1,0,0,1,6,0,0,0,0,0,1,1,0,0,0
createchsoft.com,1,0,0,0,4,0,0,1,0,0,0,0,0,0,0
f80e476c-4329-4a82-ae2b-40a9bc5e96df.htmlcomponentservice.com,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0
rj1kx.app.link,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
rj1kx.app.link,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
einf-frpay-4shippingoo1info2029eff.000webhostapp.com,1,0,0,1,3,0,0,0,1,0,0,1,0,0,0
policaroautomotive-my.sharepoint.com,1,0,0,1,7,0,0,1,1,0,1,1,0,0,0
pramlee.com.my,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0
godaddy1.hisastudio.com,1,0,0,0,2,0,0,0,0,0,1,1,0,0,0
oldegreen.com,1,0,0,0,4,0,0,0,0,0,0,1,0,0,0
csgofreexskins.fun,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
pembangunankepri.com,1,0,0,1,6,0,0,0,0,0,1,1,0,0,0
liderfmtocos.website.radio.br,1,0,0,1,7,0,0,0,0,0,1,1,1,0,0
icipedudu-my.sharepoint.com,1,0,0,1,7,0,0,1,1,0,1,1,0,0,0
sitioprocrediteng.azurewebsites.net,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
skins-zone.gq,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
wriot-alternate.app.link,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
bizcloudz.net,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0
drive.google.com,1,0,0,1,4,0,0,0,0,0,1,1,0,0,0
3.ly,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1
courgeon-immobilier.fr,1,0,0,1,7,0,0,0,1,0,0,1,0,0,0
tptelecom.it,1,0,0,1,8,0,0,0,0,0,0,0,1,0,0
gateomar.net,1,0,0,0,3,0,0,0,0,0,0,1,1,1,1
naofiquedeforadessamega.com,1,0,0,1,2,0,0,0,0,1,1,1,0,0,0
astrologysikhen.com,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
greenpoint.art.br,1,0,0,1,3,0,0,0,0,0,1,1,0,0,0
cartetitolari.mps.it.id1998177.xyz,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1
livestudentccc-my.sharepoint.com,1,0,0,1,5,0,0,1,1,0,1,1,0,0,0
eafreight.ltd,1,0,0,0,2,0,0,0,0,1,1,1,0,0,0
livestudentccc-my.sharepoint.com,1,0,0,1,5,0,0,1,1,0,1,1,0,0,0
khanimambatraining.co.za,1,0,0,0,2,0,0,0,0,0,1,1,0,0,0
storage.googleapis.com,1,0,0,1,2,0,0,0,0,1,1,1,0,0,0
itisrighi.fg.it,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0
gordonng.com,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0
evisionlegal.com,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0
zipansion.com,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
diablodev.com,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0
onedrive.live.com,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
g8consultores.com.ar,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
investmongolia.top,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0
campisicorradomichele.com,1,0,0,1,3,0,0,0,0,1,1,1,0,0,0
toanhoc247.edu.vn,1,0,0,1,6,0,0,0,0,1,1,1,0,0,0
stolizaparketa.ru,1,0,0,1,7,0,0,0,0,0,0,1,0,0,0
cruzsantiagoverta.com,1,0,0,1,4,0,0,0,0,0,0,1,0,0,0
hgo.vipsnapchatsexting.com,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
paypal-merchantloyalty.com,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
knu.edu.af,1,0,1,1,10,0,0,0,0,0,0,0,0,0,0
whatsappjoingrup.zyns.com,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
peaceau.org,1,0,0,1,3,0,0,0,0,0,1,1,0,0,0
office-sakakibara.com,1,0,0,1,5,0,0,0,1,0,0,0,0,0,0
s.id,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
vitinhopark.com.br,1,0,0,1,8,0,0,0,0,0,1,1,0,0,0
powr.io,1,0,0,1,4,0,0,0,0,0,0,1,0,0,0
colegiomoura.com.br,1,0,1,1,3,0,0,0,0,0,1,1,0,0,0
docs.google.com,1,0,0,1,5,0,0,0,0,0,1,1,0,0,0
bebegimlebuyuyorum.blog,1,0,0,1,5,0,0,0,0,1,1,1,1,0,0
hotelmerina.com,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0
fullthrottlebottles.com,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0
online-suntrust-selfcare.beebreelonserv.com,1,0,0,1,1,0,0,0,1,0,0,1,1,1,1
willyardlaw.com,1,0,1,1,2,1,0,0,0,0,0,1,0,0,0
bulkistan.com,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
dsgcbeonline.com,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
nabadmin.com,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
enigreen.net,1,0,0,1,3,0,0,0,0,0,0,1,0,0,0
bit.ly,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0
radiodouradacd.com.br,1,0,0,1,6,0,0,0,0,0,1,1,0,0,0
contro.mx,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
infopublishersassociation.com,1,0,0,1,8,0,0,0,0,0,0,1,1,0,0
google.com,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0
alhaqimpex.com,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0
realchef.com.au,1,0,0,1,6,0,0,0,0,0,1,1,0,0,0
homologacao.madrugadaolanches.com.br,1,0,0,1,5,0,0,0,0,0,1,1,0,0,0
yourfitnesscorner.com,1,0,0,1,9,0,0,0,0,0,0,0,0,0,0
docs.google.com,1,0,0,1,4,0,0,0,0,0,1,1,0,0,0
tinyurl.com,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0
kjsa.com,1,0,0,1,3,0,0,0,0,0,1,1,0,0,0
mamaregy.com,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0
inventorycloseouts.net,1,0,0,0,2,0,0,0,0,0,0,1,1,1,1
poligrafiapias.com,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0
nowskins.com,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0
hortipower.co.uk,1,0,0,1,5,0,0,0,0,0,0,1,1,0,0
minyuanmm.com,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
josunlamp.com,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
kazanyukleara.org,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
mail.colegiosanmiguel.cl,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0
etigroup.az,1,0,0,1,6,0,0,0,0,0,1,1,0,0,0
hfgmhome.org,1,0,0,1,5,0,0,0,0,0,0,1,1,1,1
httpssigninbaydewsbayisapidllsigninafudejsdederatapidllphpdlpsr.aba.vg,1,0,0,1,3,0,1,0,0,1,1,1,0,0,0
bizbizeturkiyenim.com,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mivingrelocationservices.info,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
realestate-page.us.alapinta.com,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
beautifulnessshine.com,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
erh-consulting.com,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
medellincannabis.co,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
bkagrosprayers.com,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
ebay.co.uk.ektabhattacharya.com,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0
pyvn.be,1,0,0,1,2,0,0,0,0,0,1,1,1,1,1
com-en.ru,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
bit.ly,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1
neku.ga,1,0,0,0,3,0,0,0,0,0,1,1,0,0,0
fr57f6yg.gb.net,1,0,0,1,2,0,0,0,0,1,1,1,0,0,0
u1047531.cp.regruhosting.ru,1,0,0,1,3,0,0,0,0,0,0,1,0,0,0
adnet8.com,1,0,0,1,2,1,0,0,0,0,1,1,0,0,0
techsuiop.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wingman.se,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0
caviarkelp.com,1,0,0,0,3,0,0,0,0,1,1,1,0,0,0
bitly.com,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
darktoxicity.com,1,0,0,1,4,0,0,0,0,0,0,1,0,0,0
web-net-pg.joomla.com,1,0,0,1,2,0,0,0,1,0,0,1,0,0,0
xxx.getit12.com,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
vtchekhov.com,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0
alergiaalpolen.com,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0
ahsanfeeds.com,1,0,0,1,5,0,0,0,0,0,0,1,0,0,0
yourfitnesscorner.com,1,0,0,1,9,0,0,0,0,0,0,0,0,0,0
1drv.ms,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
storage.googleapis.com,1,0,1,1,2,0,0,0,0,1,1,1,0,0,0
po.do,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
casonahartfordct.com,1,0,0,1,4,0,0,1,0,0,1,1,0,0,0
firstcbuk.com,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
toplinok.beget.tech,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
tonsing.net,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0
matizesesuperficies.pt,1,0,0,1,4,0,0,0,0,1,1,1,0,0,0
1587224058798.activehosted.com,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0
newmessage.gvnawpknwarz94ejtnbuvbwv.xyz,1,0,0,1,2,0,0,0,0,0,0,1,1,1,1
xiolue.com,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
therockacc.org,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0
ginseystore.vlmclient.com,1,0,0,1,8,0,0,1,0,1,1,1,0,0,0
thetechssolutions.com,1,0,0,1,3,0,0,0,0,0,0,1,0,0,0
lifetimeconx.com,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3xportfolio.com,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
verified-paxful.com,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
bvbahealthypharmacy.com,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1
galapsdone.imfast.io,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
innexinc.com,1,0,0,1,5,0,0,0,0,0,0,1,0,0,0
sunoffer.club,1,0,0,1,5,0,0,0,0,0,0,1,0,0,0
karmanbiotech.com,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0
indart.com.ar,1,0,0,1,5,0,0,1,0,0,1,1,0,0,0
heartstrongyoga.com,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0
qualityconsult.com.br,1,0,0,1,3,0,0,1,0,0,1,1,0,0,0
induferram.com,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0
wriot-alternate.app.link,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
paxful.com-bitcoin-escrow-trade.c3tekno.net,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
kimclarkwriter.com,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
cbdadhacks.com,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
halestelevision.co.uk,1,0,0,1,4,0,0,0,0,0,0,1,0,0,0
lecoindumedecin.poleinternet.com,1,0,0,1,5,0,0,1,0,0,0,0,0,0,0
docs.google.com,1,0,0,1,5,0,0,0,0,0,1,1,0,0,0
docs.google.com,1,0,0,1,5,0,0,0,0,1,1,1,0,0,0
rockysite.net,1,0,0,0,2,0,0,0,0,0,1,1,0,0,0
mailgcccdeduowa.my-free.website,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
inter-acao-com-voce.000webhostapp.com,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
atendimento-sac-pg.joomla.com,1,0,0,1,4,0,0,0,1,0,0,1,0,0,0
admin97759.typeform.com,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
bnkrealestate.com,1,0,0,1,5,0,0,0,0,0,1,1,0,0,0
storage.googleapis.com,1,0,0,1,2,0,0,0,0,1,1,1,0,0,0
docs.google.com,1,0,0,1,5,0,0,0,0,0,1,1,0,0,0
cafecitoperez.ivanidzakovic.com,1,0,0,1,6,0,0,0,0,0,0,1,0,0,0
nhomkinhlongxuyen.com,1,0,0,1,8,0,0,0,0,0,0,1,0,0,0
ftitc.com,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
thorrak.com,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
illiberal-session.000webhostapp.com,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
175.107.206.134,1,1,0,1,4,0,0,0,0,1,1,1,0,0,0
waytoketo.com,1,0,0,1,4,0,0,0,0,0,0,1,0,0,0
jimryky.blogspot.com,1,0,0,0,3,0,0,1,0,1,1,1,0,0,0
sparkpassedecom.com,1,0,0,1,2,0,0,0,0,0,1,1,0,0,0
proteccionadministrada.com.mx,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
totaloverland.com,1,0,0,0,3,0,0,0,0,0,0,1,0,1,0
idioblastic-engine.000webhostapp.com,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
chikh-ali.com,1,0,0,0,3,0,0,0,1,0,0,1,0,0,0
tptelecom.it,1,0,0,1,9,0,0,0,0,0,0,0,0,0,0
benson6303.com,1,0,1,1,5,0,0,0,0,0,0,0,0,0,0
porezi.rs,1,0,0,1,4,0,0,0,0,0,1,1,0,0,0
nordcity.by,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0
centromusicalpaternense.es:443,1,0,0,1,2,0,0,0,0,0,1,1,0,0,0
0442d60.wcomhost.com,1,0,0,1,4,0,0,1,0,0,0,1,0,0,0
recover-paypal.com,1,0,0,0,2,0,0,0,1,0,0,1,0,0,0
mail.hethartthuiszorg.nl,1,0,0,1,2,0,0,0,0,0,1,1,0,0,0
cm1.info,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1
forms.office.com,1,0,0,1,2,0,0,0,0,0,1,1,0,0,0
olariacassiel.com.br,1,0,0,1,4,0,0,0,0,0,1,1,0,0,0
anjoe.com,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0
honestum-hk.xyz,1,0,0,1,3,0,0,0,1,0,1,1,1,1,1
excelcarela.org,1,0,0,1,6,0,0,0,0,0,1,1,1,0,0
alwalaatours.com,1,0,0,1,3,0,0,0,0,0,0,1,0,0,0
setaccess.webflow.io,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
c7d5c37a-d73e-4f73-9a99-c6a504a53cbd.htmlcomponentservice.com,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0
longislandtopten.buzz,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1
flemingtapetes.net.br,1,0,0,0,2,0,0,0,0,0,1,1,0,0,0
chatx-whatsapp.guied7.my.id,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
genipaper.com,1,0,0,1,3,0,0,0,0,1,1,1,0,0,0
turkmcse.com,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
ht.ly,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1
hotdealsaz.com,1,0,0,0,2,0,0,0,0,0,1,1,0,0,0
comoliberarhuawei.com,1,0,0,0,4,0,0,0,0,0,0,1,0,0,0
dotpay.e-pocztex.pl,1,0,0,1,1,0,0,0,1,0,0,1,1,1,1
gcspolk.com,1,0,0,1,4,0,0,0,0,0,0,1,0,0,0
tek.link,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
livewild.co,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0
thapthan.ac.th,1,0,0,1,5,0,0,0,0,0,1,1,0,0,0
royaltytravelusa.net,1,0,1,1,2,0,0,0,0,0,1,1,1,1,1
theaquaticmall.com,1,0,0,1,5,0,0,0,0,1,1,1,0,0,0
greenworldlogistics.com,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
jjscdc.cn,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0
boa-cgi.com,1,0,0,0,3,0,0,0,1,0,0,1,0,0,0
itauconfirmsecurity.com,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
cli.re,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
verificacaoitau.com,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
ourstaf.com,1,0,0,0,3,0,0,0,0,0,0,1,1,1,1
magalupromo2020.com,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1
is.gd,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0
0442d60.wcomhost.com,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0
thesamjain.com,1,0,0,1,5,0,0,0,0,0,0,1,0,0,0
chaseoip.gotdns.ch,1,0,0,1,4,0,0,0,0,1,1,1,0,0,0
donplitka.in.ua,1,0,0,1,6,0,0,0,0,0,1,1,0,0,0
avatariagoldhack.blogcu.com,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
chiatena.zxy.me,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0
runescape-mobile.ru,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
maanprofessionals.nl,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0
a0606fd403668c961e9c-2735b9aa10f99e23cb0338f1a0bdc577.ssl.cf2.rackcdn.com,1,0,0,1,4,0,0,0,1,0,1,1,0,0,0
taalim.ma,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
kshconsultingllc.com,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0
surveygizmo.com,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0
vk.com,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0
csgoxfarm.com,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
secure.runescape.com-en.ru,1,0,0,1,2,0,0,0,1,0,0,1,0,0,0
eternityflooringcom-my.sharepoint.com,1,0,0,1,5,0,0,1,1,0,1,1,0,0,0
nikki.center,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0
meljackson.net,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
35.188.36.185,1,1,0,0,3,0,0,0,0,0,1,1,0,0,0
ca-opi7.club,1,0,0,0,4,0,0,0,1,0,1,1,1,1,1
toriyamabattery.com,1,0,0,0,2,0,0,0,0,0,0,1,1,0,0
docs.google.com,1,0,0,1,5,0,0,0,0,0,1,1,0,0,0
docs.google.com,1,0,0,1,7,0,0,0,0,1,1,1,0,0,0
t.co,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
vmorefraud.com,1,0,0,1,4,0,0,0,0,0,0,1,0,0,0
mail.oficinas-valencia.com,1,0,0,1,3,0,0,0,1,0,0,1,0,0,0
waylandplanninganddevelopment.uk,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0
mega-comprapremiada.com,1,0,0,1,2,0,0,0,1,0,0,1,0,0,0
xool.cc,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
laibia.com,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0
evnt.com.br,1,0,0,1,10,0,0,1,0,0,1,1,0,0,0
185.224.130.67,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
chat-whatsapp-grub.freetcp.com,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
mensajeriagestionar.com.ar,1,0,0,1,10,0,0,0,0,0,1,1,0,0,0
atendimento-pg-series.joomla.com,1,0,0,1,3,0,0,0,1,0,0,1,0,0,0
forms.office.com,1,0,0,1,2,0,0,0,0,0,1,1,0,0,0
magaluofertasevoce.com,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0
flavahairdesign.co.za,1,0,0,1,4,0,0,0,0,0,1,1,1,1,1
